pool_identifier,pool_id,pool_name,active_stake,active_pledge,fixed_cost,margin,saturation,lifetime_luck,recent_luck,lifetime_roa,recent_roa
Korea Pool,pool1gntlh2yq89tpsd7kgaeuremj3s60rscqahyl52qzv0x87mt22rq,Korea Pool,3722875511987,25519711251,340000000,0,0.0484,1.0210376567928607,0.9335286787927273,2.906792565356924,1.3833251340534458
ADA Labo,pool10pd44d65586rldtdzuu88e7mn4sxjctvdksmt05nnqfzqu7g7hd,ADA Labo,3708594235314,1371586966,340000000,0.01,0.0481,0.9572914296835061,0.9614710440494141,0.6198657410542434,1.4252501963537183
BEAST Pool,pool1h3aejp7fln74mwaraqjn65ve3j5zwqr7wk0pasct87wpkv0aspm,BEAST Pool,3683276883244,1005664616472,340000000,0.03,0.0478,1.0078303170843512,1.1134661333607807,3.5943226257204155,1.7958706214838571
CheapStaking #1,pool1e556526sqwugxwnmeumt9lhj5jukklg8vv3ynk75xt9vs7adr5y,CheapStaking #1,3632817287861,500178711331,500000000,0.009,0.0472,0.9753548304658014,0.9493165079734776,4.001881569063143,1.0741921446241722
Blue Cheese Stakehouse,pool1qzlw72zfwhhc0ptvzdpld06szu39x9mlm6782efy6sluz932fx6,Blue Cheese Stakehouse,3647221906427,10001967599,340000000,0.02,0.0471,0.971548393883527,0.9919589623823306,4.1115255665981,1.6107197090203818
NASEC pool,pool1429egqgv60r3nxlp6cvs08qcffv7duddjvyjd0pt6wzhj7akda8,NASEC pool,3590085415917,83680406373,340000000,0.01,0.0467,1.0075268047266226,0.996987332304276,3.051188883498647,1.229086488272533
David Likes Crypto ADA Stakepool,pool136wr0g23dw9daekuyqtgk366vywms6meespgpm3hdguxqczaaug,David Likes Crypto ADA Stakepool,3588553885671,873622168,340000000,0.05,0.0466,1.0056663864852378,1.166721134017347,3.968665727832313,1.6030966320126991
Cardanoscan Pool 2,pool1mfgqn8n658vjdcvg3xgtr3qyet64fht0dzsukqeznxw36z8g2k6,Cardanoscan Pool 2,3532778223509,11623649044,340000000,0.0189,0.0465,0.9456251020022279,0.994624999649433,1.996406372536832,1.4389390609158597
ONE Pool,pool1n2yp66zk6m33sg8k20hsvmk9tw7xeeswzdcfxhnx9hm9jkxv5k4,ONE Pool,3408069385385,130127694027,340000000,0.01,0.0465,0.9598531582739729,0.6068225170326688,3.409460872853107,0.839137395247732
💡 ADA Skepsis 💡,pool15j6hdfel6c6zcr8gu39qgp5xkrs264yn9hm8ynhaydjtxvmznxq,💡 ADA Skepsis 💡,3569711699100,20639230968,260000000,0,0.0465,1.0597585339246727,1.0739446138634703,2.78936926299532,2.076429943384585
Blue Cheese Stakehouse,pool1qzlw756y0z6ehg9jkerrfrydr7qlvzl5pgset33h3h2akst593a,Blue Cheese Stakehouse,3572431467388,10001979702,340000000,0.02,0.0461,0.9916808554819124,0.9613554105735806,3.422367252159821,1.4935213411049078
CardaPool.com - 0% Fees - ¡Midnight Token!,pool1t847w2hfv33qrra7q33nzq8epvcxv6ydshcq7w7j23c87xv2c2k,CardaPool.com - 0% Fees - ¡Midnight Token!,3464126858766,714797801,340000000,0,0.0461,0.9770394529696309,1.1032386921981514,2.2192573023088236,1.8921880164352636
JAPAN,pool19uynx6nxcdksmaqdcshjg487fap3rs3axyhrdqa7gdqgzgxss4y,JAPAN,3545754711509,54216871564,340000000,0.05,0.0461,1.0052787631427125,0.757416070025387,4.090961535996353,0.8925413312534051
A Cardano Pool Named 8964,pool1agwy5atgc4ptg3whplaxyz28g4dgvsna8auktszctkq8xmtl7dh,A Cardano Pool Named 8964,3522210795070,111663222211,170000000,0,0.0457,1.1093619004725481,0.9138072854467153,2.3798999257684073,1.5232459642033864
Bedrock Staking,pool1kprt6l4quz03dhqx8jw22spdjvp5dkshdnn567vlexqkj35hd8a,Bedrock Staking,3496607212275,34344794979,170000000,0,0.0453,1.0218088394081712,1.0545399612219515,2.3446279287650738,2.0086524119309965
The WHITE Project,pool137j9xuzycq4jxfpsmjnc75w2wnpz68khlwvsh69kt5negg6ldhg,The WHITE Project,3438712410038,3767085593,170000000,0.01,0.0452,0.954650824177918,0.9240808154801359,2.8250553899460398,1.5940404579616714
99% CSWAP DEX ISPO Pool [CSWP1],pool165ljt7xrrpceutz5ppe96suuw0jcnrvhg0f5vu60df0r5mt0x0c,99% CSWAP DEX ISPO Pool [CSWP1],3478428131056,74596619691,340000000,0.99,0.0451,1.050081575978349,1.1220780643480708,0.026254381701024215,0.015498256524858594
Cardano.Amsterdam,pool1uy2z02pn4lczk7p2plvnkzrmltxmqs2t04d9ghx5t0vw6e4t0qn,Cardano.Amsterdam,3456759325389,100007474544,170000000,0.02,0.0449,0.9967905816458184,0.9532020971512671,2.719957424841795,1.0339970005474224
FEEL,pool1g4th3pqfzh4zajzrhlh8y6wpuztrkzxwt5wd7q578894j06gwfc,FEEL,3441710780866,33328810148,340000000,0,0.0446,0.9575009722164219,0.8058639885792062,3.2212155129932767,1.2899882592636553
Frogs on Cardano,pool154xmvhp4jnz7phwcla09uvzqnn3ch54lh2yzrt2znxdgc4trp8x,Frogs on Cardano,3334425141629,274070557,170000000,0,0.0444,1.00563772851673,0.8035357696191926,1.9458754109403544,1.5074470174819283
Da VINCI pool,pool1j8grqucdwwcr0cwzxrtw30vqcptg0jdlrmauq5w7ytvqx6nf5np,Da VINCI pool,3374515480045,322792651456,170000000,0.01,0.0439,0.9466828994499982,0.5898996033582081,2.661551145657491,1.0631221411526124
Lido Nation,pool1kks6sgxvx7p6fe3hhnne68xzwa9jg8qgy50yt3w3lrelvns7390,Lido Nation,3353976303800,10690020466,200000000,0.02,0.0433,0.981125330807674,1.3542626020091948,2.691874316474882,2.449376568665294
Black Star Stake Pool,pool1druxd2syfrvqvepxh60fz0qhralcesruphh5atujuh0jktjy0ma,Black Star Stake Pool,3334716534292,40052232069,170000000,0.0199,0.0432,0.9957908003668562,0.7708433230545132,4.041851213579584,1.3548445593391174
4GOOD Stake Pool,pool19ht066hngsjfnv3mfsc8u9fgzl4w5qcrmh8l6zppwph6s2t7jn4,4GOOD Stake Pool,3316132251085,1020305926207,170000000,0.02,0.0431,0.9710427272691698,1.0228985615397053,3.1780980038565168,1.6466428756714468
OKAYAMA,pool14hhs6ruwnuaf4fzsmx89mvmjl2qhyy5jnzyk2le03886kj6z9yp,OKAYAMA,3315655998079,2070901124,300000000,0.01,0.0431,0.9940274200204927,0.8417009057379935,2.6554433490737006,1.327128227452481
CALM,pool1pmrgd8snhv0nnj97xcg70nqqhg0v9g3d0e93jl8vn23wxtsxz53,CALM,3308715039329,101959721600,170000000,0.015,0.043,1.0069784617785233,1.267099942868216,4.459380745045102,2.138891650278908
UKADA,pool1wwzctexlp70mj00vv65mlhwhwresn58s9x7jl4tswvkg77eu7n7,UKADA,3268013651587,101087740468,340000000,0.01,0.0425,0.9490878442282167,0.753847390369952,4.17208035491542,0.924533132740711
Nerd Stake Pool,pool1xtrwqwu6jn896szjwsyxxjczl6hc9sq4lh5ax68f7dt3gc0y9rx,Nerd Stake Pool,3267359851259,2500000000,340000000,0.04,0.0423,0.992407672430311,1.1538880842904948,3.023203753126272,1.7174239886018665
EPOCH Stake Pool,pool1q0jmr57udknpq8k5qtgt5vgdjq9pzrzevf68966wxn8zgz7qy3w,EPOCH Stake Pool,3247900940305,1101442487135,340000000,0.015,0.0423,0.9582728740663099,1.0158294999846718,2.884644943603278,1.5616132197552395
HOPE2,pool1x89ssjp53eczthatft9w74749558nsz3pq5jn056634pgt5m58s,HOPE2,3202811055431,844682049,340000000,0,0.0416,0.9254331560350858,1.148540665838863,3.161254280458172,1.8890016173959883
CCJ,pool189j5mz6wa0gfrakwvn2tar7qt309qxrmsgde5v6qwm892n6re3v,CCJ,3183041319527,100207655882,170000000,0.048,0.0414,1.0247983616028888,1.3130668450198721,4.487367900662623,2.212561168625755
Infinia Stake Private Pool,pool15ftrqf7j80w57leflatx66x00qfhu483a290gmp7q85pjxrf480,Infinia Stake Private Pool,3164040219387,870434498,340000000,0,0.0412,0.9857133688259743,0.8800024755591017,2.0440330091425523,1.0514777080696374
skylightpool.com,pool1vafsg5t78rnx3qr3fv7ys9h50pnvxqhd4l8tj629l5zk7tc39ch,skylightpool.com,3162908567625,20244417632,340000000,0.0216,0.0411,0.9786571017165208,1.0931631923475638,3.62906374836165,1.509178400894997
Sandstone,pool1gqvrgg7zycvf65ydkjeph72t0yx0f5ykzd9f477zh4f3smwk997,Sandstone,3146629810671,650813452423,170000000,0.01,0.0409,0.9714253184043471,1.3964462049050483,3.3457047997721383,2.553925383090407
pool1xzu4pva0k4y6geukd9uvvl3t3s8q8alzwahf575y5fj6cnkd5y2,pool1xzu4pva0k4y6geukd9uvvl3t3s8q8alzwahf575y5fj6cnkd5y2,,3120990704604,39244149313,170000000,1,0.0409,0.9469801767122731,1.414187325562808,0.7063708189041513,0
Stuff.io Stake Pool,pool10kjjh9zfs77vzxpp4qpdxwvnh3x8zdf8qcv7pckvdhw02fu6unz,Stuff.io Stake Pool,3168930150488,100743742958,170000000,0.99,0.0408,0.9793856062900812,0.8835361800670166,0.025266319846231095,0.01630315402876837
pool1k8s63hvxl5un403f0lwqm87f7svwn2j7vpeflgupvkhqkjpknut,pool1k8s63hvxl5un403f0lwqm87f7svwn2j7vpeflgupvkhqkjpknut,,3121795997587,1714944647,170000000,0.06,0.0406,0.775559713290903,1.0606475281054362,1.6020239298632273,1.8514460323578545
Crypto Functional,pool1r2g9wv7jyt7haygrmrc2tst2m8m9ssrr3c690ffp49uhywhvmdl,Crypto Functional,3086179150265,818251681155,170000000,0,0.0403,0.9330143822222512,0.9500956193649278,2.8134829278829305,1.5679535648459209
Blue Cheese Stakehouse,pool1qzlw76zztkg02rywyypyw6s0gtkg2zpkaxhl6cq7eauqg8h9659,Blue Cheese Stakehouse,3090690252561,500023706502,400000000,0.025,0.0402,0.9744758808137739,1.0668127608565154,3.3116703745537808,1.4550787960170528
Codanar,pool16e2x06wk8ufyakgrzq0c9p5tmfhl6w0c80raxr0xtg5g7aakhgh,Codanar,3049705065012,131089791264,340000000,0.01,0.0399,0.9218074578321683,0.8441214990045924,2.383258085115689,0.8868551252899988
Salt Pool - Hosky ISPO,pool1a2gt2mvuf5zvtqlvw2xgks2efze3p4r985ft62q64lua7gx7lal,Salt Pool - Hosky ISPO,3016375640470,111198131735,170000000,0,0.0396,1.0151338143116249,1.194746471257892,2.9985575819067796,2.1516091793576395
"KIND, The Charitable Pool",pool1j6dh3ynys827j38976q0q3s3c9hpzgx40kjcq4472h6m7d3t0hm,"KIND, The Charitable Pool",3036342372216,195731424969,340000000,0.03,0.0395,0.9788704171318395,0.8614422061834526,3.671632469409167,1.3926949080700697
BankFi Pool,pool1m3h5p82m6v99nda37rmed8vrkqt43e2a8d89k76gw5ets0gdyag,BankFi Pool,3004606587198,10000375823,340000000,0.045,0.0395,1.0126342433442186,0.8674347662151279,1.9340190612145578,1.0591268411625077
ADABreathes,pool1sr953s548fudyhmfm082xp0mensv2gxzt4qpe466ykw0z3jjzvv,ADABreathes,3001661711615,42944596,340000000,0,0.039,0.940441155545148,0.29204014691569624,3.2712560192649276,0.06787622682004515
0 Percent Pool,pool17rns3wjyql9jg9xkzw9h88f0kstd693pm6urwxmvejqgsyjw7ta,0 Percent Pool,2999921689176,759884097,840000000,0,0.039,0.9475197710775528,1.3934054178826527,3.7861421949093015,1.3254491318741635
pool1hjjj584gq0ynqf06g036a4a0stpm90asrdfskpasqjxf5948ygv,pool1hjjj584gq0ynqf06g036a4a0stpm90asrdfskpasqjxf5948ygv,,2989366924289,1255097652940,340000000,0.01999,0.0389,0.9732560576235452,1.2335986983759908,3.4306361834249754,1.5443041197528782
Digital Fortress,pool1jql92je87mrx5gpjhmwr6a8a766cktcf5p0p8wd0wxq87nu80yf,Digital Fortress,2929556767057,200025359754,170000000,0.02,0.0378,0.9531810643480804,0.9799423286682764,3.2452780637289074,1.6643866464842898
[DEAD]POOL,pool1t8gjk7jzvujfv9s8q992e6s7tp8na0q3j62g7s4ppzfmccus4jk,[DEAD]POOL,2905013881518,382649542869,340000000,0.03,0.0378,0.9496554981852233,1.0256950670139202,3.5474304550747693,1.488069823277339
WAAUS,pool10qmnswfc22zm0fscg80gkwqz65ujwjkqmctv8g9l9l58wqtelgg,WAAUS,2871980722659,35564318770,170000000,0.008,0.0373,0.9835293641401393,1.0645763444495695,4.081677501593686,1.8227185149815037
VEGASPool,pool1df9rj4n0t3zlpak7xnh4ue6t3yh9zlw7a02w4l8askp77up25rt,VEGASPool,2865308036409,186902581450,300000000,0.02,0.0371,0.9655729635794087,1.075795740678901,3.015998078584685,1.3731869198440931
AdaNet.io,pool1xwqye6mlftwjg706acz5fjqz7gmf4qdye99zsjl03a4ru68ghee,AdaNet.io,2852304948906,724992520163,170000000,0.02,0.0371,1.0139167629039834,1.012339130395803,3.200965784545019,1.7501503685638513
Socious StakePool,pool1g2y0j7rsv7dpu8p6jt2dva3rxfqjl2zu0ag9dd0cfm8guzg0lh0,Socious StakePool,2831299021131,1804120751,340000000,0.03,0.0368,1.0239258323500517,0.7580751824186924,2.125383417567511,0.7318094762989847
Loot Pool,pool1s6x6kltycpxq82hyqhlqllqj3q5l2m8w499gvtu4xrfv29c0q2q,Loot Pool,2827974028512,10038831416,340000000,0.0199,0.0368,1.0138273382192866,1.0490988767396887,4.140512757693565,1.5397802669407652
RATS Pool,pool1tcmk6at0dmkytxgq5j4u7fgsx9kytvfu7gz22lrs8hp9ztu7arw,RATS Pool,2818252670609,1000038311684,340000000,0.1,0.0366,0.9703401003945659,0.8410686337147184,2.7353795977149775,0.9997096257425166
DCOne Crypto Pool,pool1xvaagsvl9prlr20hvg2qv434yss5c88r2ml6n43wcpepxmw85lj,DCOne Crypto Pool,2827225426120,145164997,340000000,0,0.0365,0.9969562795116165,1.110811888521582,1.3295747833922007,1.3816669327844593
Joey Stake Pool,pool1q0memmdw4ktr88fkma53tqgkaqeq3wfc476le59rped4cu8tn4h,Joey Stake Pool,2809384833205,26034322236,340000000,0,0.0364,0.9582255229131079,0.8856898219043063,3.5178839889514704,1.2577112632775453
"Koala Pool stake, earn, & save Koalas コアラを救え",pool1jyutduy73e5u9877uns3k9rm0tf4r24j8lrn4xtkjpl3q5sn5mw,"Koala Pool stake, earn, & save Koalas コアラを救え",2781959772689,715745728,170000000,0.03,0.0361,0.9836719370222031,1.0449927042860732,3.3172412587329587,2.037760499956618
PoolFixAda,pool1nt65pu06tlggjeaer8862fdju98ddrrxa9wnw3k4lhfvgrrgt85,PoolFixAda,2771710868349,25018871166,340000000,0,0.036,0.9507924192342189,1.0007144327155757,2.2288371283544532,1.0261071465047429
CArdano Pools EXplained,pool1gppqnqfguctp6gu0q8l5wjhye0ny28yzfx93hkr384cfsezru0f,CArdano Pools EXplained,2771626944709,215582837187,340000000,0,0.0359,0.9810511045930852,0.7812096125468624,4.3878866836296675,0.7939130283109889
ProjectSupportPoolJapan,pool1568zhphxsnj5mfszwgta5zlvulu67g8f4jn6d3xs2tvas8ffu76,ProjectSupportPoolJapan,2742947002567,21139923674,20000000000,0.9999,0.0358,0.969887869774973,0.978081049155147,0.00007196850469738427,0
DISCO CLUB,pool1v4xevkf7fx08pzy7atsk59dds6p0sdyl6xmhwf4mh79x6l5p6kx,DISCO CLUB,2718168232205,1687215756,340000000,0.02,0.0354,0.9895388866258032,0.9491532257388683,4.349936828089872,1.2033640315233778
ARTZ Pool,pool127xwsah7jllutuhen8vl7sve5278h7hhxtnys3cl438dyhuwgjg,ARTZ Pool,2707374718820,2018580413811,340000000,0.02,0.0352,0.9797586021560455,1.0293800198145342,3.824503853605062,1.287165642974755
Nuvola Digital,pool1uu65k00dp467qsszmqwl6udwnet3zszgx8n3kmn2aq84sae8ha9,Nuvola Digital,2858793830830,11341340621,170000000,0.9999,0.0352,0.9406032820148982,1.1846453032446456,0.00001829604150995115,0.00020191232381127472
JORGE,pool10mf43thtl3keag50mrlvqa78xkwg7harmu4w5yzr3k7jvw0ap43,JORGE,2699369304973,173041346027,190000000,0,0.0351,0.9589772253558788,0.9355816940138005,3.0400709858699946,1.5119866916868978
ULTRA Pool,pool1m3gg43uhtetn4hmw79u8836dyq8qe4cex8qnn6mks5egza7n6tp,ULTRA Pool,2667403539902,3091501361,340000000,1,0.0346,0.9606970688553946,0.6131747776353361,2.8418868154352865,0.2404249247087899
KysenPool Thunder 2,pool1d76p7zfn2ydq577z4wsvmnl2lx4cxa3s5vplfuhvr8qfw8hd05j,KysenPool Thunder 2,2657988452158,12266865499,170000000,0.019,0.0346,0.9929719569340643,1.2623788230655537,4.219036217689209,2.4904150911207883
Socious THANK Pool,pool1w3xys99a8xmwcwse4tqpqmyqqzykryfc4w7cvvjusej0vnxdlrf,Socious THANK Pool,2633464342049,2622097483,2000000000,0.9999,0.0343,0.8604940678435646,0.8826743561841548,0,0
Relay Stake Pool,pool1dswpls43u0s6cpt0dh2d6npm0rnxh5qcjm9xax9y6fp3uq880xm,Relay Stake Pool,2619364546769,14649047027,170000000,0,0.0341,0.9073865355177606,0.5045982234651943,1.9303643268448731,0.7835964999245738
Aus Staker,pool1egunxfppwtglyu3t864uq76y0zu05s7pjda3e9g95nwlwc5ye2h,Aus Staker,2595943398443,677726726389,170000000,0.009,0.0337,0.9562913963665498,0.9083453312808414,2.9878766142232243,1.4623773197734962
Kool Stake Pool,pool1chfk2749hyrwqqpj9fapredjsgw3fdauyxw3hn82kavqva6nv3w,Kool Stake Pool,2577471844292,13848477593,340000000,0,0.0335,0.9779396736554943,1.0826656336287963,1.7142800149590063,1.2885550861568498
NOBI,pool15m78a3nfcepn8ekyzx6sa8yexg7cqseer2ktu26f7l9jjq0e502,NOBI,2567550447034,1094622000,340000000,0.05,0.0334,0.9154820048227746,0.8527197220817486,3.31938653130421,1.06364203650331
Chaos,pool1vpa84enqxhh5hnyypeqfshsgqhnjfzyddgq7z4tfmavh68c9s9p,Chaos,2558781888008,38012665213,340000000,0.01,0.0333,0.9695134646182357,0.4265801056407434,2.754909576347565,0.6092501794053233
Fresco Pool,pool1r8938r4ts8f4t8nsp9xl9dktzapt7f67jgpsp4wrju39xrdnaye,Fresco Pool,2555446026658,79995691180,340000000,0.0085,0.0331,0.9872741141826686,0.9728912424188344,3.175638981417308,1.131482653296517
ADA Ocean Australia,pool1twd9vvegn3fqq0f4n08p3aml2ud8q87njs49900rycj4sr5hhcy,ADA Ocean Australia,2340918382367,70524906098,340000000,0.01,0.0331,1.591044185329172,0.735767559102925,5.639376851310048,0.6481039751254684
Husky pool,pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,Husky pool,2553157683645,37322277692,340000000,0.03,0.0331,0.9946817098912123,0,3.892134791686474,0
KURIS JAPAN,pool10q2fhzwe4f5k2llny65z5z2fuhrpk3x56fdc0782djdq58p9uee,KURIS JAPAN,2310611523231,26055999882,340000000,0,0.033,0.9444477470795861,0.9431468030022151,2.644605130369739,1.1436557599061141
EARTH,pool1py2uxkvuj926h42s40wxl26dh0ggaq882v4m0hkd99m86vzmwnz,EARTH,2515176346620,102625413920,340000000,0.05,0.0325,1.0407378624726351,1.0966235879249202,2.67384521043737,1.5080192033389144
Latino_Staking_Pool,pool1arsqn9w87wpqlm0sre66gs79dcs0jmwulytgke3vut7u62lttu7,Latino_Staking_Pool,2497809906522,52198447376,170000000,0.018,0.0325,0.9887387075090774,1.1430143607789804,3.3005365352660223,1.8559579998325941
Infinia Stake Pool Fukuoka,pool1ck8rqpxp7j8kyzutk856fnvgm8xsqmuh922wkeeg32ekjjrvtc0,Infinia Stake Pool Fukuoka,2492354196336,1203577305,340000000,0,0.0324,0.95920151515969,0.7988830348802215,2.6943742111664264,0.9352371304099386
STAKE for CAKE,pool1kvd03hq8kp0hnxq9lq598a5amrvauj9m386rwx7ydawvjdskwnh,STAKE for CAKE,2500540464521,106426306912,170000000,0,0.0322,0.9793180166374186,0.7530515053815986,2.8581623639676383,1.076700437677082
MaximumMint,pool1hfn7yuwfyhmmqe4qpaxfewuly7cnemc6kqkv5npytj9vcrskh6j,MaximumMint,2473703304839,50097556686,340000000,0.025,0.0321,1.0683229567909809,1.2388535953930968,3.446192059273949,1.571363974902885
EN/FR community from Québec⚜️ Canada🍁 HOSKY ISPO,pool1c2utlagkpht4zj0jetsf245c258geuxnjqp9kf4f2z9rutx9dz4,EN/FR community from Québec⚜️ Canada🍁 HOSKY ISPO,2474759393086,138250780635,170000000,0.05,0.032,0.9818752518171497,1.0861431264785915,2.953563294156399,1.6052273935870924
